"review_id","analysis_name","k","theta","se","tau2","i2","p_value","significant","median_n","se_typical","p_rep","p_classical","rep_gap"
"CD013763_pub3","Mean difference in postoperative pain intensity at rest (24 hours postoperatively) (VAS)",5,-0.077420348725896,0.406254015460707,0.663420656486849,87.1739236496485,0.848861491100888,FALSE,70,0.267604534164431,0.301020708299113,0.0473949035794346,-0.253625804719678
"CD013764_pub2","Successful abortion",6,-0.00197985442209377,0.00479289316638718,7.92954142121309e-07,0.450068707575535,0.679547067630512,FALSE,827.5,0.0150057922567814,0.0340145209393371,0.0337729270099768,-0.000241593929360309
"CD013773_pub2","Refractive error (D)",3,-1.83106227184296,0.402120493415491,0,0,5.27565502890104e-06,TRUE,490,0.715460645147033,0.725518053927535,0.725518053927535,0
"CD013774_pub2","Time to death from any cause",5,-0.153405211999252,0.0748544265945501,0.0195613054935735,69.8574574390935,0.0404249097329031,TRUE,690,0.0919110082322006,0.436535477133201,0.385563311401373,-0.0509721657318281
"CD013781_pub2","Secondary outcome: cardiac index (postoperative nadir)",57,-0.359746555585896,0.0918160764961585,0.143120680524944,51.935546995031,8.92416743034895e-05,TRUE,60,0.648718079674351,0.112363685279354,0.0799490926151462,-0.032414592664208
"CD013800_pub2","Residual kidney function at 6 months [mL/min/1.73 m2]",2,0.691732079059121,0.453617042869295,0.275982695344648,62.27859698441,0.12727774500508,FALSE,73,0.377632750470303,0.470174588335928,0.44899326218564,-0.0211813261502881
"CD013816_pub2","Thromboembolic events (composite)",5,-0.124987973213396,0.697458940805515,0,0,0.857776913776349,FALSE,213,1.62094231821065,0.0298599585511891,0.0298599585511891,-1.73472347597681e-17
"CD013822_pub2","Knowledge",5,-0.679487211590593,0.299641688533601,0.350930755722275,83.2201490203591,0.0233495833906665,TRUE,353,0.337435727533579,0.510605104476915,0.521418858635152,0.0108137541582368
"CD013823_pub2","Maternal anaemia",2,0.074821427413744,0.07110574750439,0,0,0.292682255056296,FALSE,142,0.195676555181941,0.0573298000736048,0.0573298000736048,0
"CD013827_pub2","Live birth or ongoing pregnancy",7,0.121054862307886,0.111900869538695,0.0135819041117711,15.5198943743246,0.279339414234983,FALSE,300,0.252640600309966,0.0893712894997221,0.0693291921293288,-0.0200420973703933
"CD013830_pub2","Death or major neurodevelopmental disability",5,-0.138128545984713,0.0526455601442402,1.19053848867352e-06,0.00705649997077012,0.00869687699866105,TRUE,423,0.111954490895694,0.233877216101038,0.233866646778452,-1.05693225859183e-05
"CD013834_pub2","TUG",5,1.51835400989215,0.201890454302469,0.0521353939815003,25.8470596509203,5.44910249965758e-14,TRUE,28,0.392278274996237,0.950659405016434,0.971974595382101,0.021315190365667
"CD013835_pub2","All-cause mortality at 30 days",2,-0.206553886747716,0.0643948999939783,0,0,0.00133841697286376,TRUE,0,0.15155050281604,0.275244900570767,0.275244900570767,-5.55111512312578e-17
"CD013844_pub2","Acceptability (dropouts)",12,-0.49501899804258,0.474073751708439,1.85401505563671,92.6896393800214,0.296401466586053,FALSE,130,0.828680895375736,0.239348385013649,0.0865033296208435,-0.152845055392806
"CD013853_pub2","Exergaming vs control at the end of treatment: change in global physical functioning (composite)",3,0.0519349640021012,0.407422688009883,4.03130731622091e-08,6.83728500094701e-06,0.898566873704364,FALSE,55,0.630906405288142,0.0302148129487664,0.0302148064407983,-6.50796804640974e-09
"CD013874_pub3","Disability worsening over 24 months",19,-0.500820022404935,0.16360463178409,0.296284729285762,80.8957239293564,0.00220480935279755,TRUE,234,0.460156976206049,0.286819545872165,0.19171434847634,-0.0951051973958245
"CD013875_pub2","Live birth (or ongoing pregnancy) – low risk of bias",3,-0.0285658639893731,0.272459097455585,0,0,0.916499122568317,FALSE,94,0.536719565224664,0.0282770730994771,0.0282770730994771,0
"CD014040_pub2","Live birth per participant randomized (low risk of bias studies)",16,0.155615605456425,0.0482688947494302,0.023865906844199,83.4094226932575,0.00126443685628452,TRUE,244,0.0836373251680823,0.481134359083188,0.460424630379414,-0.0207097287037745
"CD014145_pub2","Failed apnea reduction after 2 to 7 days",7,-0.562411801784671,0.292856876704419,0.0564267130228172,8.8567626750583,0.0548033184167405,FALSE,21,1.11625752402643,0.0771891269248345,0.0726787545918858,-0.00451037233294865
"CD014428_pub2","Pain intensity",2,2.13645196750802,0.415211164727669,0,0,2.66867679801391e-07,TRUE,76,0.605636559755986,0.94151857594663,0.94151857594663,0
"CD014541_pub2","Symptomatic VTE: short-term (45 days or fewer)",4,-0.768895689971135,0.350155944110991,0.313371550833412,76.7741197264524,0.0281015037178664,TRUE,6218,0.353270427369994,0.546001749597274,0.585717896032952,0.0397161464356777
"CD014573","Cases of cholera (2 doses + booster dose; 2-year follow-up; per-protocol analysis)",3,-0.658617871964883,0.179699823635419,0.0627894205703844,65.4685351437923,0.000247241697921696,TRUE,66900,0.190000247221925,0.818638407279911,0.9340230447238,0.115384637443888
"CD014580_pub2","Treatment success",6,0.29047533158857,0.173695295940479,0.106940347292831,70.8408396728997,0.0944598600971481,FALSE,74,0.220909519825574,0.359017482529568,0.259444920228765,-0.0995725623008025
"CD014585_pub2","Global symptoms of dyspepsia (dichotomous)",18,-0.427014157336693,0.117454646309636,0.17901420732401,95.6178565453124,0.000277370611972189,TRUE,516,0.220500287918784,0.495686766019111,0.490667847492221,-0.00501891852688946
"CD014594_pub2","First-pass success",24,-0.0192888641152719,0.249124560920789,1.22297013015152,93.90539097762,0.938284192092543,FALSE,687,0.362158782334315,0.276454671518981,0.0282795167682818,-0.248175154750699
"CD014617_pub3","Risk of ocular infection within one month of corneal abrasion",4,0.169736305495307,0.0787255536603787,1.33740932580599e-06,0.00457631012570989,0.0310796862212195,TRUE,254,0.154474687049784,0.194579654304737,0.194573009761117,-6.64454361964939e-06
"CD014624_pub2","Depression response (early phase)",80,0.218449482356693,0.0286639477896746,0.00810720279517229,13.5158930190526,2.51613438244587e-14,TRUE,108,0.294534282316844,0.121996932526788,0.111557582891518,-0.0104393496352704
"CD014678_pub2","All-cause mortality (apixaban versus placebo)",40,-0.00860098737195248,0.0636468308333372,0.0541651348614924,49.3239437890462,0.892504232558454,FALSE,1305,0.422287973385149,0.0446881793546568,0.02621437956359,-0.0184737997910668
"CD014687_pub2","Pain: VAS (0-100) (final values): short term (up to 1 month)",8,0.202881557699161,0.182768773865972,0.083933992829885,43.1521554395926,0.266979649614138,FALSE,71.5,0.612708707898657,0.0704394499479248,0.0516732759828301,-0.0187661739650947
"CD014688_pub2","Child/adolescent quality of life between baseline and 12 months (self-reported) ",4,-0.857074779770269,0.703016795466801,1.95694251377409,99.248784372178,0.222791662722467,FALSE,186.5,0.13110320505096,0.66535340804805,0.999997646510455,0.334644238462405
"CD014713_pub2","Unplanned hospital presentation rates - unplanned hospital admissions within one month (30 days)",7,0.0558529983682105,0.0240872320123952,5.33439932424731e-07,0.00271841324472681,0.0204069534815261,TRUE,668,0.233129689459782,0.0426820171099105,0.0426812502782087,-7.66831701713711e-07
"CD014722_pub2","Diagnosis of mental disorders at 1-6 months ",10,-0.936207661941966,0.27910728131432,0.459281395599001,72.1463689559107,0.000795679972320065,TRUE,212,0.526730995274406,0.455396283992277,0.42756708650924,-0.0278291974830372
"CD014736_pub2","Maximum Walking Distance (metres)",4,5.70584051912986,0.258988321010996,0,0,1.44479374385258e-107,TRUE,53.5,0.511667458385818,1,1,0
"CD014741_pub2","All-cause mortality",22,0.0781969006599592,0.116310301983019,0.0404447963990028,22.4846777989396,0.501384605343508,FALSE,108.5,1.26697357673602,0.0304119592763083,0.0288319377562729,-0.00158002152003544
"CD014758_pub3","Change in refractive error from baseline",61,-0.833019886070188,0.0724233403021034,0.221917573789519,91.3670632483948,1.28757078854916e-30,TRUE,143,0.274635408138093,0.705583123411674,0.858413924746393,0.152830801334718
"CD014762_pub2","Short-term resolution of symptoms (days 1 to 4 after randomisation)",5,-0.326305721874098,0.160893304556896,0.0912367851585729,78.7301043394594,0.0425513044516582,TRUE,359,0.211308093661095,0.405817834974369,0.338797875046782,-0.067019959927587
"CD014763_pub2","Surgical site infection",15,-1.70055747197037,0.21708261762551,0,0,4.73764001874563e-15,TRUE,72,0.831030823567767,0.534409479298554,0.534409479298554,0
"CD014769_pub2","Any VTE",27,-0.167274547263131,0.0821985212526028,0.032367688898165,22.1265416634802,0.0418501917506237,TRUE,2442,0.46126094487009,0.0683585444700042,0.0550974486730478,-0.0132610957969565
"CD014792_pub2","Mortality (Grade V Clavien-Dindo)",3,0.113875865730839,0.189439943907071,0.00226971321336576,1.28936369474583,0.547761024288035,FALSE,212,0.428725260352459,0.046092422079643,0.0450994950139905,-0.000992927065652453
"CD014802_pub2","Functional outcome, measured by mRS (0 to 4), at 90 days",2,0.0783279907726848,0.0999363739018203,0,0,0.433170035511019,FALSE,254,0.164363240791382,0.0689827831078527,0.0689827831078527,0
"CD014803_pub2","Self-reported depression symptoms (continuous measure)",5,-0.0661795702263648,0.361141471435396,0,0,0.854601004770669,FALSE,48,0.796094495763113,0.0302704457409728,0.0302704457409728,0
"CD014820_pub2","Acute kidney injury",126,-0.0114120902221568,0.017788200279368,0,0,0.521162838442477,FALSE,138,0.3311929535612,0.0270830144533037,0.0270830144533037,0
"CD014833_pub2","Incidence of depression immediately post-intervention",2,-0.376689049353519,0.364734612985548,0,0,0.301708872810236,FALSE,45,0.538837672615327,0.103674792667608,0.103674792667608,-8.32667268468867e-17
"CD014844_pub2","Uterine infection",6,-0.248271273193933,0.247642894609577,0.146952531340382,47.5059922959887,0.316084094207794,FALSE,247,0.476443719163504,0.131132643082992,0.0750934763165657,-0.0560391667664264
"CD014852_pub2","Disability (modified Rankin Scale 0 to 2, good status) at follow‐up ",11,-0.0580492400455068,0.379244182952618,1.17353385374003,93.8975443614641,0.878346539978931,FALSE,53,0.558632764411238,0.197474396290776,0.0317231499148885,-0.165751246375887
"CD014855_pub2","Intraperitoneal abscess",18,0.00596023916837849,0.188337601240972,0.225337930172939,37.421569263205,0.974753904113054,FALSE,90,0.644737807457424,0.0581062889079015,0.0255452084747364,-0.0325610804331652
"CD014861_pub2","Adverse events (proportion of participants with at least one AE)",2,0.43014854788572,0.81843909171423,0,0,0.599185719357653,FALSE,65,1.24926719030177,0.0530857294077782,0.0530857294077782,6.93889390390723e-18
"CD014869_pub2"," All-cause mortality (between  1 and 5 years)",8,-0.0159320784712041,0.0166846575721297,7.56669340998894e-07,0.0222029363302761,0.339631332679958,FALSE,99.5,0.153325063408672,0.0317250935050806,0.0317229649058908,-2.12859918978514e-06
"CD014872_pub2","Progression-free survival",35,-0.483012203187974,0.0488529399820134,0.0445661377688462,59.9092317361953,4.73711719686519e-23,TRUE,234,0.168552070495011,0.713996833969943,0.817450478209477,0.103453644239534
"CD014889_pub2","All-cause mortality",5,-0.780263519761503,0.266601017140923,0,0,0.0034256956264131,TRUE,64,0.648073995703352,0.224827266716832,0.224827266716832,0
"CD014891_pub2","Uncorrected distance visual acuity worse than 6/6",2,0.0548936469824858,0.0936702643198584,0,0,0.557854910197981,FALSE,127,0.164703703579983,0.0519028878945206,0.0519028878945206,0
"CD014914_pub2","Proportion of participants developing colds/URTI: primary analysis",40,0.0612355323775654,0.0512117582142163,0.0338337762372465,52.4560876026966,0.231801202937303,FALSE,89.5,0.345176579044065,0.0578432127137242,0.0373289383510209,-0.0205142743627032
"CD014920_pub2","Acute myocardial infarction (short term < 30 days)",2,-1.2249364202041,1.32764185633706,2.72076195047085,71.6317152533406,0.356194474919305,FALSE,444,0.845507971237582,0.407807029906845,0.304603407179054,-0.103203622727791
"CD014923_pub2","Gait speed - unpaired, parallel assessment < 12 months",7,0.987245933737254,0.636963206949787,2.27458269521797,88.0837381562117,0.121159241331295,FALSE,88,0.691214562572813,0.412343139334303,0.297471440006246,-0.114871699328057
"CD014935_pub2","All-cause mortality",3,0.0359365954053242,0.507336285917444,0,0,0.943529970633755,FALSE,45,0.872871919211461,0.0275052389790811,0.0275052389790811,1.04083408558608e-17
"CD014937_pub2","Acute kidney injury",43,-0.244386619115702,0.0870094892408994,0.166002331845307,79.2624379278743,0.00497365301653807,TRUE,112,0.375330333061264,0.187596803346897,0.0952942939102515,-0.0923025094366458
"CD014941_pub2","50% responder rate",2,0.779295014110472,0.136349548691536,0,0,1.09433034655772e-08,TRUE,302.5,0.195099876077624,0.97904309282923,0.97904309282923,0
"CD014944_pub2","Proportion of participants without treatment success at the longest follow-up (1–4 years)",11,-0.0329819615383896,0.103368745130456,0.0532684296563801,62.8413648581887,0.74967272769599,FALSE,79,0.2495167829589,0.0898333327997574,0.0337912395480377,-0.0560420932517197
"CD014959_pub2","All-cause mortality",2,-0.333456731715359,1.07664106866796,1.39692749879828,52.0249431527868,0.756774273850046,FALSE,459.5,1.02700428482014,0.141728231354225,0.0509956807929093,-0.0907325505613158
"CD014960_pub2","All-cause mortality",5,0.414617544182021,0.317322173830646,0,0,0.191343893702311,FALSE,173,1.13253192873336,0.0554830144404663,0.0554830144404663,-2.77555756156289e-17
"CD014964_pub2","Number of attempts until success or procedure termination",74,0.279474603111701,0.0818608577108113,0.302576525140868,92.0233186046051,0.000640118833204658,TRUE,93,0.311898154262799,0.299871437479064,0.143682571342572,-0.156188866136493
"CD014965_pub2","Irritability",4,1.34085541533326,0.57442189938611,0.941927352665612,78.1079473512863,0.0195816242540413,TRUE,35,0.515311938513259,0.61833036178902,0.739583763671722,0.121253401882703
"CD014966_pub2","Kidney graft loss",79,-0.0960033642063315,0.0356204673595778,0.0591822761936179,89.1434864297814,0.00703518425951874,TRUE,755,0.185905889536873,0.190376575170161,0.0744320140896699,-0.115944561080491
"CD014967_pub2","Proportion of infants who achieve seizure control after the first loading dose of ASM",13,-0.00555880671119645,0.170522511594575,0.292565675093039,87.3762950358006,0.973994632193395,FALSE,82,0.182574187412539,0.268588623939846,0.026833346762696,-0.24175527717715
"CD014999_pub2","Rebleeding",4,-0.359632768351975,0.272189898757619,5.50455756948752e-07,0.000153862231635551,0.186415736210549,FALSE,173,0.61657260227924,0.0843047141556923,0.084304560015061,-1.54140631314359e-07
"CD015003_pub2","All-cause mortality",9,-0.25251080909653,0.147235447122538,0.0612936259525944,39.406486231333,0.0863427149837044,FALSE,85,0.414039594591717,0.123280873416602,0.0884931053484257,-0.0347877680681766
"CD015014_pub2","ED visits (proportion of residents with at least one ED visit)",7,0.00568406391297004,0.0900898893021855,0,0,0.94969224926937,FALSE,100,0.299108711395556,0.026131525454905,0.026131525454905,0
"CD015033_pub2","All-cause mortality (range from18 months to 24 months)",3,1.23762534424414,0.918611212806361,0,0,0.177890481183498,FALSE,116,1.62258083703285,0.11561179766591,0.11561179766591,0
"CD015038_pub2","Mortality",8,-0.0945647296089166,0.0330547299361495,0.00522518066285563,75.9949013233259,0.00422502650137214,TRUE,216,0.0510276687379349,0.475453319422125,0.457490083924245,-0.0179632354978796
"CD015042_pub2","Number of continuously abstinent women",3,0.291468093379857,0.0806715378854421,0,0,0.000302648258242045,TRUE,72,0.130176822777971,0.609897854091793,0.609897854091793,1.11022302462516e-16
"CD015046_pub2","Adverse events&nbsp;",3,-0.155237342034032,0.172337224821075,1.89744134423927e-06,0.00163056489713891,0.367707103479049,FALSE,39,0.25534383768893,0.0881892288688326,0.0881860822529862,-3.14661584638332e-06
"CD015060_pub2","Proteinuria: > 50% increase from baseline",7,-0.0334297086375483,0.190555814355995,0.0784936545702482,44.9961980126987,0.860739699134738,FALSE,63,0.661392378868123,0.0393583278662872,0.0281039958662834,-0.0112543320000038
"CD015064_pub2","Pimecrolimus 1% versus vehicle",12,0.478434933854343,0.194525963929081,0.231470963724346,71.4872751212503,0.0139134034034344,TRUE,582,0.334577187266595,0.381099730392185,0.298057629447542,-0.0830421009446431
"CD015066_pub2","Personal attenuation rating (PAR; dB) (immediate, short-term, long-term)",3,2.12670441937603,0.0575895415143937,0,0,1.60319175275529e-298,TRUE,160,0.189998126215449,1,1,0
"CD015083_pub2","Referral for or receipt of any lumbar spine imaging at last follow-up within 12 months",130,-0.0602123399797914,0.0240282604983508,0.0309823216450779,62.6597157750014,0.0122141279571218,TRUE,478,0.244230145298691,0.0822586836265616,0.0433172232428786,-0.0389414603836831
"CD015084_pub2","Clinical remission",4,0.921854103806316,0.546540488087137,0.920267193361772,83.5937631137416,0.0916595516922105,FALSE,46.5,0.508931251726111,0.472237329978642,0.44093026692009,-0.0313070630585519
"CD015087_pub2","Adverse events",9,-0.20872706187305,0.152520413815992,1.9270602561601e-07,6.22880897384442e-05,0.171149724633447,FALSE,40,1.42590215060857,0.0348710949635685,0.0348710883426415,-6.62092700109973e-09
"CD015101","All symptoms",12,0.0016489743691307,0.322669567032441,1.02317215429516,93.1146595892385,0.995922499058158,FALSE,40,0.29641624393851,0.291294656762979,0.0253269093370107,-0.265967747425968
"CD015120_pub2","Smoking cessation",64,0.044261673536326,0.0622687116279169,0.0388447890736533,20.2988452701906,0.477197497907209,FALSE,501.5,0.654999880900811,0.0349831097112082,0.0292195920578906,-0.00576351765331751
"CD015122_pub2","Blood transfusion",10,-0.797767783882738,0.218040298198271,0.0992400574424151,21.6129393713679,0.000253390192149477,TRUE,156,0.687095103581279,0.233857703369659,0.212176902394931,-0.0216808009747279
"CD015123_pub2","Time to first relapse",5,-0.694015492571272,0.0952519019838568,0.0164499009200402,42.9780190785504,3.19041048282155e-13,TRUE,19,0.131853383014076,0.991058963791096,0.999522698759938,0.00846373496884278
"CD015124_pub2","Assessment of prognostic factors around breast cancer diagnosis",25,-0.298112665161748,0.0859189125161553,0.0883536886845849,95.0944098255049,0.000521044174732246,TRUE,0,0.312999749581422,0.232517845266161,0.156840892568443,-0.0756769526977181
"CD015134_pub2","Infant hospitalisation with laboratory-confirmed RSV disease",3,-0.641421518864563,0.185705877704352,0.0277537737318396,22.2701746455068,0.000552409978659158,TRUE,4527,0.273469382740904,0.629016339145098,0.650078592081358,0.0210622529362599
"CD015140_pub2","Overall survival (OS) - fixed-effect model",7,-0.341482074844272,0.170228593632874,0.109128856930226,59.4814861706171,0.0448540443547797,TRUE,222,0.280299944604449,0.315662516696594,0.22913752995944,-0.0865249867371537
"CD015160_pub2","Surgical site infections (as defined by the included studies) within 30 days of repair",10,0.283629436717227,0.203437783473535,0.128440080063615,35.1480638754403,0.163262443011705,FALSE,110.5,0.468878297917985,0.140833059396601,0.0877002691682037,-0.053132790228397
"CD015192_pub2","Graft infection rate",14,-0.418290845345005,0.216566913803793,1.7950112182209e-08,2.60532874120102e-06,0.053425898117845,FALSE,177.5,1.10587602765399,0.056856742440653,0.0568567411151013,-1.32555168924631e-09
"CD015213_pub2","Time to wound healing",7,0.467399399967282,0.259685995705343,0.152896991933643,42.034771808033,0.0718821609161582,FALSE,115,0.842613649957902,0.101208286816493,0.0799716805726463,-0.0212366062438463
"CD015215_pub2","Return to normal hearing, randomised by ear (medium-term)",9,0.115340305370642,0.0825955663346898,0.0318389808535516,79.7302062224432,0.162580022900409,FALSE,30,0.164247064233408,0.197163396305415,0.104245188489091,-0.0929182078163241
"CD015219_pub2","All-cause mortality – at 28 to 30 days, or in‐hospital",45,-0.18209259635418,0.134524130954185,0.299607146835708,57.2299959296189,0.175862288340555,FALSE,148,1.47439802137517,0.0425666774938079,0.0331447545175133,-0.00942192297629459
"CD015252_pub2","Proportion of children whose hearing has returned to normal",5,0.11199112497271,0.0821597532301254,7.16836167362409e-07,0.00183264736772594,0.172854198063034,FALSE,72,0.206496299030577,0.0781519722569494,0.078150231881595,-1.74037535448368e-06
"CD015254_pub2","Normal hearing (as complete improvement in air-bone gap in worst ear): short-term",2,1.85797237454944,0.353945052282598,0.0245015108053785,9.61977814728892,1.52658097482182e-07,TRUE,88.5,0.478586953410557,0.966150364463894,0.972712242987527,0.00656187852363288
"CD015255_pub2","Normal hearing (very short-term - up to 6 weeks)",2,-0.251172550136238,0.4599840908779,0.392272480914485,92.6289943866139,0.585034202099722,FALSE,221.5,0.173493796933457,0.445617275434117,0.304244387818,-0.141372887616117
"CD015284_pub2","Seizure frequency per month",5,0.118657098910722,0.067168345161664,0.00734432305350055,37.8440111450982,0.0773014780540227,FALSE,360,0.186669247251145,0.114384545033965,0.0927000981467268,-0.0216844468872383
"CD015314_pub2","Tobacco cessation at longest follow-up",49,0.297773383764545,0.0576371705673418,0.076554480797687,65.013984888098,2.38718739307063e-07,TRUE,201,0.30930711465436,0.228659087600979,0.159320881561324,-0.0693382060396552
"CD015328_pub2","BMI short-term",4,-0.312021613441241,0.214919611644444,0.0269632622421916,13.8475907607097,0.14655551405741,FALSE,NA,0.381682850164592,0.146979728543634,0.126628363759449,-0.0203513647841848
"CD015350_pub2","Days to healing",4,0.652794265836512,0.362052460397263,0.328455946386075,71.167659321141,0.0713822809522606,FALSE,69.5,0.441052302557898,0.384886919702501,0.315656213701014,-0.0692307060014866
"CD015373_pub2","Pain intensity (continuous), immediate-term follow-up",2,0.740674633427588,0.486764518997718,0,0,0.128102259952776,FALSE,35,0.717457077368734,0.176806748308981,0.176806748308981,-2.77555756156289e-17
"CD015387_pub2","Good functional outcome at the end of scheduled follow-up",33,0.272576602761664,0.045363527706997,0.0222368320246902,51.3773966941009,1.86997139160952e-09,TRUE,108,0.333632318193472,0.148363006764465,0.126526149334873,-0.0218368574295917
"CD015395_pub3","All-cause mortality at day 28",2,-1.5194632467729,1.33334655605863,2.56932960223355,68.2722303114409,0.254458764928547,FALSE,1244,0.999120498659498,0.408150791180112,0.330271646993385,-0.0778791441867273
"CD015432_pub2","Pain intensity – as reported by the child, less than 2 hours postintervention",3,-0.537210613454217,0.128662674440323,0,0,2.97539265702557e-05,TRUE,80,0.214150553803213,0.708360402793431,0.708360402793431,0
"CD015443_pub2","Relapse (12 months)",16,-0.107010782171487,0.123508408465987,0.132031241325661,69.6836994174757,0.386257097541106,FALSE,404.5,0.261327094626016,0.182658234191513,0.0605138736271641,-0.122144360564348
"CD015462_pub2","All-cause mortality prior to hospital discharge",2,0.10966794293575,0.252703864344362,0,0,0.664304344207877,FALSE,198,0.36500115097684,0.0485070556667749,0.0485070556667749,0
"CD015476_pub2","Adenoma detection rate",36,0.151072361553325,0.0203346746660112,0.00699308482064708,57.1838079138905,1.09175382606501e-13,TRUE,649,0.0894319138635153,0.421624222570195,0.393303364485542,-0.0283208580846526
"CD015495","Overall survival (hazard ratio) in people aged 65 years and older, at any time point",18,-0.26481326499736,0.0676681107033916,0.0536002365359286,67.9402941397622,9.10006913874161e-05,TRUE,257,0.172573073653949,0.399642124935318,0.335248989393913,-0.0643931355414047
"CD015520","CRF ≤ 12 weeks ",2,-0.811710020184426,0.590572511479497,0,0,0.169303266831855,FALSE,93,0.835195655299046,0.16155577886014,0.16155577886014,0
"CD015530_pub2","Incidence of herpes zoster (up to 21 months after final dose)",5,-0.545184242515005,0.294201365056536,0.15136399265699,36.2957534203445,0.0638681764164228,FALSE,418,0.740935268337129,0.139220382891593,0.11044622269849,-0.028774160193103
"CD015532","Overall mortality",22,-0.0688569620079188,0.0723751063400939,0.020433062801357,19.0100829989593,0.341406367568212,FALSE,99.5,0.309253874413268,0.0573983535719555,0.0411663348500632,-0.0162320187218924
"CD015536_pub2","All-cause mortality",11,-0.441894280721536,0.337721858309231,0.442627616010984,40.0184080367986,0.190718599958262,FALSE,145,1.05743290793903,0.0959085478028445,0.0615282265301961,-0.0343803212726484
"CD015551_pub2","Incidence of herpes zoster (up to 29.4 months after final dose)",5,-0.76225171260487,0.474469642198777,0.878176011036866,93.5014805226178,0.108156584252453,FALSE,1188,0.245671299160654,0.614012616700944,0.873432125963894,0.25941950926295
"CD015573","Recurrence",2,1.19998095231051,1.13843715968433,0,0,0.291855496330109,FALSE,60,1.6100573048392,0.112247758349831,0.112247758349831,0
"CD015584_pub2","Pain: during tenaculum placement",17,0.000800351541669237,0.0077827495723105,0,0,0.918092652869333,FALSE,90,0.047153577872128,0.0260086415704914,0.0260086415704914,0
"CD015588_pub2","All-cause death",17,-0.165341944615704,0.0550858045983837,0.0120966577653865,32.0118844254583,0.00268622571988785,TRUE,467,0.618176267138311,0.0478240085895147,0.0452756570240172,-0.00254835156549749
"CD015592_pub3","Successful lumbar puncture procedure at the first attempt",3,-0.0694365731555204,0.122183100653813,0.0351647209202836,80.0699656777495,0.569831739907962,FALSE,171,0.0916435345990373,0.29878578150974,0.114626970914734,-0.184158810595006
"CD015636_pub2","All serotypes",7,-1.47472205098121,0.114383995628475,0,0,4.94609353800071e-38,TRUE,0,0.289540013152462,0.999135923043223,0.999135923043223,0
"CD015673_pub2","Number of participants with continuous abstinence",8,0.114432684368499,0.0946474340321997,0.0230136013189428,49.3264921671493,0.226646866576756,FALSE,186,0.318970259910448,0.0740888756533729,0.0546654963584246,-0.0194233792949483
"CD015698_pub2","Overall survival (Subgroup analysis: IPC Types)",8,-0.503588797959998,0.131026351057506,0,0,0.000121333450845073,TRUE,NA,0.373209997894355,0.270725706917941,0.270725706917941,-5.55111512312578e-17
"CD015701_pub2","HIV acquisition",5,0.00431669691494281,0.0998528296540911,0.0192632730440508,42.7971719028176,0.965517719178208,FALSE,5127,0.122848190794124,0.101022011470017,0.0271255951540827,-0.073896416315934
"CD015711_pub2","Spectacle independence for near vision",2,0.0659192804672988,0.0668205917533823,0,0,0.323882187553675,FALSE,100,0.104386607808948,0.0920110732166751,0.0920110732166751,0
"CD015721_pub2","Functional independence: mRS score < 3 within 90 days",6,0.0166404362092582,0.0338578302522798,0.00201603162313027,28.6182587309238,0.623087207343329,FALSE,351.5,0.094134696871812,0.0537556750545609,0.0372775781683159,-0.016478096886245
"CD015746_pub2","Acute typhoid fever",26,-1.36439092614175,0.245096815097286,0.952723188436621,89.7224036448518,2.59545076637316e-08,TRUE,1484,0.955101222760724,0.355066587800282,0.297559102246527,-0.0575074855537548
"CD015779","Recurrence of rheumatic fever",8,-1.3923472337713,0.371494407241823,0.298455633347633,29.5481375880335,0.000178276658032391,TRUE,139,1.17612981966216,0.240748811092207,0.218837316441368,-0.0219114946508387
"CD015786_pub2","Overall survival",7,-0.152602211004358,0.0948428627903287,0,0,0.107616238396597,FALSE,514,0.281633895905303,0.0780781664229462,0.0780781664229462,0
"CD015788_pub2","Difference in mean change in adherence",3,0.905924128644778,0.623982411437949,1.06467410411471,98.7759315729708,0.146545428355801,FALSE,92,0.0837988147341159,0.763141028420648,1,0.236858971579352
"CD015802_pub2","Intermittent hypoxemia (IH): number of episodes in the 7 days after treatment discontinued",3,0.201093002102569,0.765453320371409,1.55738764239586,89.3923446160852,0.792773342930247,FALSE,120,0.450308338673369,0.303740608168951,0.0650894698542766,-0.238651138314675
"CD015820_pub2","Objective adherence (1 week to 3 months)",2,3.0575726221882,0.203696771606549,0,0,6.27559542213489e-51,TRUE,170.5,0.722121953867433,0.988522595616519,0.988522595616519,0
"CD015824_pub2","Clinical worsening",12,-0.364340463499069,0.115007318501323,0.0783605409045102,69.0158211144439,0.00153504014526194,TRUE,262.5,0.203516676827857,0.460245904851465,0.432607360446281,-0.0276385444051839
"CD015849_pub2","All-cause death",26,-0.15606187810087,0.0542907243402461,0.0103869620131075,21.2636024093899,0.00404592457233017,TRUE,277,1.3904428977668,0.0326804661715311,0.032321066651731,-0.000359399519800102
"CD015854","Achievement of definitions of improvement (assessed with IMACS DOI, measured at 8 weeks) ",8,-0.334163979913968,0.159078854807424,0,0,0.0356744717509592,TRUE,19.5,0.642239122432746,0.0749827785320742,0.0749827785320742,0
"CD015855","Improvement in function or disability (assessed with change in NSS, ADL and HAQ) ",6,0.11971339914245,0.406825353281004,0.795401421182791,89.8641504196263,0.768557412488775,FALSE,44,0.522363059078415,0.190858916913543,0.0417448479673813,-0.149114068946162
